8311 24259
3251 7116 843
7846 2568 459
5141 7619 -694
6816 7823 698
6327 2112 710
887 4735 55
245 1421 329
6897 4616 806
8173 7224 490
5422 7487 302
3167 4903 302
1195 7323 751
5383 5358 -104
6535 1548 -170
7933 8027 -347
4740 7719 -609
4910 130 839
5007 2463 -106
1091 5023 -269
6327 2492 -155
1206 4322 -182
5198 6859 169
5787 8292 316
2053 1469 -67
2871 5228 779
7282 4551 -833
5081 800 710
5933 3757 -252
849 176 27
3523 5782 -501
5742 7987 242
5924 7889 180
6746 7768 -710
6073 5535 -118
6364 901 111
2365 5118 362
4009 1461 -76
777 7578 -642
3707 2719 103
2340 1797 217
4757 4692 -835
129 323 -799
3153 4998 -642
710 2086 156
187 3785 787
7285 7048 -761
2060 2256 164
7014 4417 366
4421 2846 -591
8266 3087 784
4378 7460 -216
1566 6719 658
1684 8196 -868
4032 4652 899
4061 4666 -358
4123 4169 -811
3410 7727 -234
3783 479 60
6893 7419 -454
3161 8025 245
4343 6349 -73
2399 1095 168
3048 4247 691
1448 4375 412
1742 4648 100
5886 6277 722
6482 7809 844
21 6447 -709
1123 1423 62
4201 1783 -539
7374 2131 914
8309 1669 831
1214 7207 -196
622 7188 -886
3630 4106 -260
3741 4951 -910
6715 45 201
5393 3625 -219
3873 1735 169
5902 1837 -203
6993 6782 -586
2556 8162 958
8297 2622 -83
2493 7557 -271
1150 7439 -477
4799 4 -321
6957 3006 843
7123 899 -557
7476 5915 386
6637 1344 141
5859 1848 132
6814 6963 803
5259 2635 106
3686 1368 -874
4303 986 518
2538 2815 935
1255 3113 419
4752 7251 -405
5215 1897 769
402 5048 826
1416 7746 572
7047 5286 320
6720 5787 -59
5243 6092 -86
1352 518 -257
8282 4266 900
8113 4548 359
3040 7562 -906
8098 4482 -386
709 2813 -668
2587 6813 -380
5548 5432 406
4417 7995 450
3905 5576 -798
4151 1185 645
4374 7825 -323
4635 1071 -90
1155 7570 851
5554 2376 -712
14 3837 372
5429 2678 -463
4929 4120 -515
3063 5654 910
1985 807 512
950 6993 -234
8204 5056 362
2707 1368 -112
7942 106 -588
5351 3153 -981
832 5174 -566
4148 5385 -694
3060 4936 -170
1374 1582 -199
2798 1252 219
8095 4221 356
3471 3076 -742
8004 5132 -961
3215 3150 -860
5281 5695 935
2466 4501 -502
2491 917 -507
404 966 827
6661 1307 -3
4201 3993 393
1081 7127 -631
1292 6157 -964
5470 2443 516
1297 1138 161
6016 5611 154
5903 6906 -754
1041 724 756
2955 2289 298
6599 1110 440
7894 6051 141
3994 4160 982
4672 7932 -182
7416 2884 -237
4716 2405 -876
7525 5003 888
6927 7006 203
2376 5114 690
1534 3572 -283
6596 769 -738
6182 642 753
2901 7599 677
612 5610 615
7674 8008 -150
6529 2561 -580
3975 8191 194
2097 6082 -715
7840 6600 634
3031 2441 181
299 3725 235
3183 3452 -553
3142 2158 -537
2958 6739 635
7482 1682 522
7437 2577 -333
6164 7619 531
763 7369 -621
6641 7956 -204
174 6515 -1000
4248 395 -347
4700 7174 528
962 727 -748
2016 990 -771
2758 6950 13
5241 7335 344
3763 2746 -193
7525 723 930
2597 4150 -296
5813 6864 -58
3755 7966 -8
669 364 -937
2804 2617 209
4056 6027 -530
2467 7911 -991
5748 7770 -956
1227 957 366
4099 6980 387
1032 6685 722
4158 3808 -597
4901 1954 -867
6630 7358 -300
1322 6963 -437
4183 2356 -770
8017 7576 -718
384 4821 -858
5892 3152 264
1437 3953 -112
8198 6160 685
7080 4243 -436
4504 5234 151
6427 6704 -123
8024 6949 80
2529 5014 813
3381 6778 387
5067 4344 -922
1331 2803 -699
1773 5877 -758
3001 928 627
1801 8028 -527
3459 443 711
5475 3926 -989
435 4260 -169
2605 4865 663
704 4839 -305
5937 4030 -729
7140 1258 2
6687 4677 -702
3718 1391 -538
120 1365 -259
296 2069 765
8139 2355 403
4809 2147 135
1388 7174 962
1730 1239 -583
3358 7151 -988
7559 6741 -238
7655 8310 -515
1202 7911 96
3781 149 782
7307 5268 -527
8141 5448 -670
5013 3566 10
910 6636 682
7641 1839 -163
1072 4604 529
1669 4020 203
7622 1077 -242
390 938 249
6313 3837 -400
696 4737 660
1030 4215 618
5973 366 -67
7235 4459 657
3527 2977 -622
3186 975 504
5380 6388 -863
4686 1894 704
6226 473 537
402 8089 66
2587 6545 -712
2098 1078 -635
1189 2737 930
88 1850 166
3374 3170 -737
2961 3820 298
6727 919 -861
2881 1313 -949
5071 6696 -949
5648 276 -715
2879 3510 -803
2258 7673 93
455 3243 566
80 507 -108
1512 4843 660
6182 2720 -205
6130 6401 -487
8195 903 171
132 6424 676
7915 1360 270
7123 3996 549
2154 7984 898
7185 7910 504
7212 7640 114
2553 6583 806
6737 5454 88
3900 6290 16
7995 6346 976
2158 7631 -965
1119 5566 25
1981 1203 977
725 3535 -161
1244 7029 -66
7130 5878 852
3555 3415 407
3765 6839 609
3941 293 826
569 5373 -450
632 6443 496
5687 1521 4
4576 8257 383
3038 5270 -545
347 3426 108
6367 883 302
5180 3911 -951
6081 4638 261
2151 3885 -254
721 3861 -961
146 5096 540
2127 5987 133
2735 149 -498
7557 3587 -793
3707 1861 256
4180 6819 -310
5627 3619 -534
2093 5880 -606
4647 1373 150
4777 240 -738
6687 5840 120
1716 3803 -260
7082 6630 977
221 6002 67
3336 751 102
6980 4503 173
6393 6422 -791
225 4996 23
4581 1614 287
7115 7473 -840
4326 4734 927
831 349 52
1072 2495 214
1118 2392 174
591 2146 709
326 6670 -443
2880 6364 801
3088 85 12
5995 1274 -299
3626 7326 898
1859 2533 -576
1670 2716 942
7935 5340 -924
2351 1647 -621
3679 2638 82
6843 3834 -95
7255 642 400
7098 550 618
1046 656 -337
4245 8243 477
6371 3458 -5
855 7770 -841
6457 238 -168
5180 4902 939
5789 766 512
112 1342 -446
420 7427 -902
2974 1354 -909
6922 5382 -465
4588 3867 -704
1506 6468 957
6492 2076 -523
3300 4802 999
853 686 -502
7136 4639 -532
4090 1890 -785
4286 4031 566
1756 6000 -701
4177 6438 954
7115 4063 -200
1971 2663 110
3869 2418 236
906 85 -350
6273 2774 -647
1426 6161 -508
2654 4088 806
1777 1083 -344
2593 4658 134
5484 7577 -761
2726 2962 -323
1925 976 486
2294 6626 976
7761 7311 -900
3680 2329 -485
3566 7606 244
2556 4820 -262
7566 2309 541
5325 1756 480
1146 4510 -89
3537 2546 409
3581 2059 555
4927 6465 -489
148 1288 -498
293 7063 103
7863 5871 14
3211 8216 166
4867 8231 -853
2598 3808 26
2203 6219 -400
4998 2853 147
4485 3423 -665
26 5846 -279
5483 6115 97
4383 2277 -471
3651 7229 -654
3586 4936 -318
5414 3570 733
5534 4194 -963
2507 1206 378
6290 3079 -474
323 4037 -700
2024 7641 -467
4020 2875 -670
3559 674 -627
3032 2122 680
7360 582 386
1644 5528 808
1491 7353 -112
7523 1276 -103
807 1205 619
553 7183 874
3380 756 971
792 3367 -157
4729 2487 -509
5565 5632 230
7481 7578 975
3185 8106 -358
2908 8226 -756
893 5544 800
524 6373 361
25 8155 -737
7242 7775 958
2326 304 -182
7096 1597 -109
1750 3681 -372
3395 600 -912
1976 7707 335
4929 7597 -654
7208 7178 620
4106 4588 -24
6288 5134 -534
3095 1597 -94
3237 1323 128
377 4132 -985
4381 3897 -302
2617 6317 19
1623 5705 -786
8280 2995 608
235 4557 563
7212 6148 978
512 7226 528
4460 3903 -97
5893 4716 973
3168 7235 -410
7653 5580 -775
8147 4853 -73
2436 4146 -143
3044 4799 872
5940 7206 331
5605 3464 -658
5864 1049 393
4244 5442 -673
260 6498 -508
4555 8028 -951
1516 4560 953
4998 3530 982
6106 3646 347
4910 3604 984
4557 7522 302
1660 6938 -523
1021 2177 -806
7022 7283 -555
8245 7831 -699
8063 3643 -139
7303 3381 689
5109 92 -237
6526 912 -755
2720 3321 -943
3134 1369 425
2476 5020 -794
8140 223 444
3291 2095 -760
2365 7952 681
3653 7657 608
865 4573 -159
4845 2845 -730
231 2931 -296
875 29 -903
8173 7632 -954
8171 1430 -917
5729 6575 696
8195 7260 611
4815 5429 163
2301 2278 569
4271 8067 877
560 404 980
7767 3969 -355
6290 7117 -827
6433 5734 -16
5812 1791 155
7092 1544 -973
7033 6649 716
7103 1209 -925
4638 3675 659
253 6386 -455
3232 3505 978
5675 3105 -848
8245 3340 329
5437 6939 -728
1079 861 -241
3069 4019 792
6927 965 -189
2025 5705 159
1563 6602 479
1528 7542 171
5722 2013 -98
1396 7529 -883
4052 7278 -911
7514 4164 -737
6129 5763 -353
5295 5970 -311
5626 7372 -760
2925 6550 -144
2238 4341 -557
2585 1612 -691
5720 7715 573
3680 1269 792
4405 6106 118
8020 1912 -844
5517 7827 -715
1371 6675 341
8038 3877 278
2838 8022 804
3743 4661 437
996 3838 655
1081 6642 -288
5455 789 44
530 1523 925
5834 3971 -497
396 1530 -103
844 2170 4
5987 916 704
3290 895 647
6528 5064 -938
3486 4793 938
5691 2886 -30
1307 3743 474
4378 7541 303
5917 1485 -726
992 4011 -967
7747 1706 -376
1438 2385 -158
2463 7823 261
491 1476 517
236 3924 951
4970 3127 -619
7934 850 -750
485 3619 442
5993 6609 -490
2963 4200 941
2907 3920 -536
2749 2313 347
4260 6685 -110
1453 4052 -377
2152 2079 10
1996 3810 -577
2759 5941 -979
200 172 -413
2051 6179 -795
5950 4126 -736
4874 1504 101
6574 876 759
3931 7732 493
1303 4023 362
92 6984 873
3225 7637 180
2117 3519 652
6462 2492 -855
7288 4588 848
1756 3222 656
3376 7978 -467
6601 516 -822
4675 4 167
589 3081 269
4884 509 713
2151 6089 -2
8259 6505 158
153 1160 -54
7460 3383 693
5144 2313 368
1552 2423 -489
7975 5082 -490
7248 7388 -849
3551 5034 -977
755 11 -783
1599 7248 -496
2300 5200 -208
71 2225 -37
4934 1693 -525
4171 4249 503
452 4476 610
5589 6007 -782
952 2102 363
33 1486 615
640 7040 -804
2885 1789 342
2523 6560 -190
2011 4198 -408
2268 6118 -65
7499 5911 -801
4524 5698 -360
6012 33 746
3865 5461 -533
7171 116 606
6447 67 612
6694 3694 555
3872 2352 839
5803 5998 741
7654 6117 881
6555 6209 615
4990 7078 167
3411 8110 780
704 1678 297
801 312 377
5347 4309 469
6221 4206 329
8192 5326 -3
3070 6626 -115
7980 6614 313
6147 4303 -326
2250 5747 -262
4128 422 -488
2282 5698 407
1955 946 834
6812 6861 -236
727 5548 -894
801 1563 39
5832 7346 950
4238 4439 936
1504 7174 241
3335 1376 228
278 8055 552
4704 8126 -398
5959 6745 -234
7089 2631 202
4466 1444 418
854 3645 -353
565 4556 -156
7428 1936 780
6043 244 -534
1609 1262 423
3714 6122 225
5853 3318 472
5081 5250 115
4446 2668 355
5964 2057 550
7739 7757 387
6378 1707 -138
3590 414 886
6297 4799 -717
663 5583 -426
4415 6852 -66
1545 6581 -882
3548 2646 688
3687 4701 446
5498 480 -517
4069 6181 -282
5844 1115 -720
6348 4214 -340
7240 3364 153
2595 6216 55
1514 4756 -26
2077 6000 -952
2091 6613 57
7677 1116 318
965 5539 681
5184 4495 331
3188 3508 371
4173 1469 -768
2210 7150 433
447 2039 742
3298 6941 115
7601 5852 114
2030 2705 -811
6744 1629 799
1065 7193 -345
3846 2375 -736
2475 1335 313
3823 6838 -135
1195 3440 -264
5170 4538 -490
4186 5928 604
3039 7600 -256
4616 4446 -856
2097 1358 -291
6246 7061 -326
3699 4170 705
2269 551 311
3857 7499 597
6132 7012 599
7449 4915 66
378 215 602
3216 7906 -853
1598 5724 495
970 3595 771
5903 4271 -933
4551 2073 993
5856 6382 -197
3333 510 -579
272 6669 -39
3578 5767 868
7573 7428 537
6832 3526 709
7112 7968 224
4292 3917 -468
2226 5605 568
2726 7365 -519
8229 5488 -178
3758 7095 -376
6691 2056 -277
1613 3699 822
1557 5057 81
7242 1504 631
4081 2050 354
7032 8109 -964
6173 339 -247
3310 2365 600
20 7980 -322
7730 1106 972
4040 1589 990
4516 6971 -7
7672 8164 -371
5402 6963 -741
5938 3402 -722
1598 4690 -590
8304 7426 -158
7232 7402 772
1459 7367 -989
2768 561 -619
6815 7535 340
5607 1580 137
2248 2616 119
5260 5114 -805
6253 4731 61
8017 4636 -917
894 5306 861
223 719 209
1505 4430 278
6393 652 733
1006 8122 -171
4010 2543 959
6659 954 -186
7141 6434 732
2754 1752 -459
1653 2381 -221
5742 6284 -872
729 8157 240
7178 4702 487
4028 3092 -149
6268 2046 27
44 7978 218
5433 1785 -194
7764 2258 68
3328 7498 645
7466 6892 -373
7574 8163 -895
3299 6750 -323
5839 2568 -371
5016 4126 -251
3275 3054 -977
6150 3962 719
3490 5638 864
8229 5841 -240
3520 4086 -651
7562 5716 535
3884 5001 998
2265 3703 185
2860 6215 -612
6829 186 -140
2119 6377 383
2468 544 -94
3387 2842 763
1838 3587 398
8262 7722 -955
708 6721 -683
3034 802 -681
2101 5537 795
6464 6549 -602
1787 2274 348
3775 5200 617
1220 6966 854
1446 3101 -792
465 7915 343
5756 6678 -289
2028 1744 448
1697 7743 -989
938 5169 -808
4413 4708 -459
5862 2503 -580
702 6904 117
4362 2202 342
7602 5326 374
5481 4931 711
1879 4139 217
237 7058 -164
2525 4087 -883
2732 702 402
5307 6591 -230
1144 763 -498
4058 2545 253
4312 2656 326
2493 934 612
5209 440 -366
4325 1903 -70
1653 7312 600
1758 3583 233
7400 2709 386
4807 1962 258
451 1427 -456
2660 4844 -556
4616 7971 -445
5860 5963 -130
4196 7963 -306
1353 6367 5
2038 8102 -415
8003 3913 -566
5226 3204 410
845 7814 -442
5992 2451 174
830 1291 469
2285 3614 -46
4191 1772 -170
2713 2893 353
3582 1928 -880
923 1228 -123
6113 3101 904
7528 5636 707
3990 4614 -491
3073 661 966
1882 6673 -255
8175 3635 -652
6267 254 -462
5762 2727 33
2767 2542 605
1133 6372 95
4532 2600 179
559 2390 190
5681 6220 140
6144 3636 746
2993 7655 246
4169 3479 753
7999 583 -94
5121 1558 -962
5371 6467 270
6781 5814 693
4162 7278 -869
7054 5760 -917
1521 7209 307
4108 5958 480
6575 2227 32
2676 7245 772
4869 3175 615
5701 3033 -177
4191 6743 -348
7213 4377 -909
2814 4481 -972
3128 6409 -747
4804 8192 24
7238 6117 505
4131 188 498
7955 2873 -504
5259 1247 -169
6611 4330 451
7154 3343 -720
8159 4410 -949
3037 3429 -547
1995 5473 -268
1455 5483 -36
5026 805 -335
3438 6233 -557
8099 199 501
5704 7846 685
7605 3014 739
8073 7329 910
2077 8139 -178
5259 743 -154
4028 574 862
1754 2670 -578
610 3341 534
4287 7050 900
8219 1359 -876
1581 3424 872
2355 1412 374
4857 5621 661
6988 1914 409
1254 7897 -810
3438 2842 -350
3693 5887 -466
2770 5285 -14
498 3674 124
1188 4533 -338
108 4250 113
1977 3101 -969
1266 1168 -1
3074 5191 738
5263 6492 180
5081 2893 -960
1907 4908 -521
3548 3397 -230
624 7248 11
6167 8141 683
6545 5043 -116
1139 2022 -255
3251 1355 530
519 3034 840
6539 3332 941
2526 8124 -891
5866 7910 837
4115 5920 120
6573 2210 83
1043 461 -212
6169 3931 -140
4673 1018 -886
5217 376 -605
3741 767 614
1231 4431 -951
6989 3029 694
3400 6383 91
6418 5224 638
8036 263 -313
1054 6816 -526
2473 1477 -657
5252 5207 339
7215 5899 -782
86 6713 997
4906 8130 751
3693 6778 -676
970 847 570
3 4091 -264
6814 4144 691
537 5435 -386
7249 4974 98
4453 3920 252
4766 2307 957
2564 1514 -483
6863 1198 -749
776 1019 671
4757 8183 -619
3310 6595 -813
6039 8117 -291
908 7192 -486
3784 1201 -569
1744 3617 -861
2547 2870 -796
4030 6625 188
7997 2820 -126
7321 4718 -280
8203 8058 -213
910 6299 312
2045 3572 735
5534 1128 -731
4997 8216 -707
1687 232 -574
8130 4791 -587
248 3639 588
6006 7901 -727
842 6390 -499
3875 2879 -696
5348 1242 670
3036 3536 -189
2679 5474 163
1648 5539 806
7288 4841 437
2212 1364 -154
3590 1908 -676
8255 2271 65
7082 7863 -696
3857 4935 -610
7016 741 295
8089 5532 -87
5926 2147 996
4947 3731 624
4707 1878 347
6092 61 -560
6131 4517 75
955 3627 378
5736 6957 -778
5602 6641 -72
8026 4863 -538
6005 7355 526
4872 528 306
7324 1230 886
4177 630 -780
426 4469 -668
2563 4166 -506
6917 2269 455
1040 728 350
3558 212 106
4847 2944 296
355 3197 -702
3193 105 136
4339 5431 -678
1250 6068 388
6402 3150 -177
2062 6642 875
5394 8017 917
3102 2013 -95
5777 6875 148
4421 957 587
3107 3607 -45
4912 142 280
841 6863 242
7984 4208 566
4593 3365 -636
5315 6879 689
6034 712 488
3271 6149 867
4066 6318 -620
6864 3285 -132
7656 3977 191
4978 7645 74
829 2808 557
3147 5015 -531
9 2876 215
1572 2332 -70
7839 3313 666
6911 6817 351
5100 6250 -956
4096 5414 -8
8033 4433 773
3860 7922 -294
4875 7027 -845
7166 814 695
6302 8235 -393
2897 2371 954
7805 1043 -54
4474 7376 -790
5313 477 430
889 381 -44
2630 5979 -297
4519 4842 -122
5599 7971 337
7140 2075 -577
8236 4653 -497
1688 4352 534
78 6020 -657
7129 7847 -888
7113 3734 195
1881 1200 718
6934 795 -381
2262 938 -450
7155 5923 -370
359 688 -593
1839 1219 -187
2611 6728 -783
3406 7640 457
3793 1970 420
5862 372 873
6980 8156 220
4747 126 -747
6580 79 244
8079 8006 46
2789 6484 -7
5004 5079 -392
2425 5397 955
4234 1165 -225
4470 902 823
4734 6714 -192
7430 6033 -71
6949 2864 -276
5864 6155 -857
3308 1140 -269
3030 3936 -444
6473 5213 -691
4027 2394 -809
7251 8101 680
6037 5084 93
5208 6348 885
5196 6350 811
7560 3826 787
3921 6580 975
8207 3795 10
7909 3656 664
4723 8224 -296
3487 3059 -150
2021 4934 316
4542 443 799
4327 1148 -818
477 4423 838
5274 5315 -949
5296 6382 249
4267 2785 -413
39 3282 801
2896 5221 514
5980 2544 -569
1617 7435 428
337 4760 362
393 5027 20
8096 3850 -205
4321 3027 -103
984 3578 -269
5269 1968 -585
3123 1946 -235
1201 645 118
6556 7528 -38
3744 1638 554
7971 3275 359
300 7829 997
2914 1471 -1
5014 3369 103
3534 4984 -543
6030 841 -340
2914 5467 -586
7154 2532 448
631 1218 295
4050 4406 -643
455 2271 267
559 4042 -301
1032 7928 261
6865 5024 798
4980 2432 995
2369 5601 -967
4031 4854 243
3747 7897 401
658 1525 878
4379 6848 745
5558 6195 32
2735 917 -827
3843 1474 -574
5923 1607 338
2305 4653 363
6206 4045 383
184 3180 -508
5502 5325 -616
1798 6564 -381
1247 2678 -457
2975 44 820
7374 2328 200
1149 2797 -586
8103 1825 -395
1957 4889 -724
2871 5840 311
945 7157 143
7988 1249 -635
7130 7006 -713
829 3023 520
4492 7332 -854
3964 3301 -270
6788 3965 -64
6228 304 -859
6275 7628 -465
8223 6425 -630
4189 2197 -769
7927 4723 -29
5011 3112 951
4553 1117 326
4945 4724 315
3557 4937 117
5280 4298 -973
5925 7386 571
4160 6234 119
8223 6479 -578
5156 7025 937
2303 502 556
6084 5976 694
6901 3350 -188
7763 3112 -950
870 223 -409
6908 2727 -285
2415 4857 -485
140 6568 117
578 5648 31
5610 6430 -701
2912 6331 777
72 4745 -598
5140 3675 -457
7239 2257 389
1483 4664 -676
5833 6206 849
6089 6076 -300
1121 7621 -365
1392 8246 -548
5943 5468 -122
503 7189 -169
2040 385 -557
1194 8177 -820
4312 1457 -920
1912 7548 -178
2569 7702 300
2480 3275 -982
650 7909 -10
7742 836 597
1889 3831 -117
1015 6725 512
245 2083 -99
8094 146 439
5000 2645 -179
2213 5851 148
1974 5389 359
7114 7117 270
2990 3598 -864
6060 1672 262
5367 513 739
465 6681 606
8057 3202 809
1420 7493 824
3916 3814 504
2395 298 -166
2334 7857 -906
2490 3355 -898
6759 1625 99
1869 6757 645
5110 2962 -17
4275 3197 -920
6938 7649 -499
4322 8174 -654
4031 4138 901
6709 773 527
3790 4343 -622
2997 405 430
1885 58 903
3385 7075 -377
6217 2173 -999
3472 7735 751
7503 7354 904
3081 5901 115
5121 2107 490
7969 4160 389
5061 3672 -88
3357 7859 -626
8246 7545 958
5673 3079 -194
5979 4525 689
4297 1114 303
6258 4591 -191
5218 4902 -849
4938 7217 -939
4160 7709 44
2491 324 10
1853 505 417
5509 6564 -501
2846 3940 61
1298 3386 -619
3068 283 -810
802 3168 -413
1485 3595 -298
4212 328 -325
1939 575 -262
6514 6614 -693
7939 4035 384
2125 3829 -511
7827 2594 961
608 3383 -834
3417 8129 -360
4036 7185 377
5682 7953 818
4073 6481 799
2917 4735 47
2259 982 35
944 4630 -98
6417 6332 605
2144 4432 -283
617 4678 3
764 7233 553
3043 6452 -905
6857 133 116
80 2636 -816
4585 6216 267
3359 6849 836
7894 3240 -743
5927 7387 -278
7436 1490 -369
504 6662 828
342 3453 678
5424 3742 923
4268 7323 850
7737 1371 941
1271 1096 -375
3696 3333 440
1290 735 504
5118 5194 966
1853 6843 -745
6552 5108 -704
3209 5821 935
2027 1558 -671
8189 4260 684
4728 747 -297
6941 234 -977
2174 2727 -155
3139 5637 474
8041 4027 -19
1354 1548 312
4765 5050 -887
5654 5584 -84
2791 6384 -81
376 7164 86
5549 3329 -780
6315 6639 326
1148 4031 -749
5322 2076 -975
178 5680 770
4711 5402 -447
182 3634 229
7899 1444 656
5315 4641 36
3329 3862 574
5447 5627 -555
336 7779 -753
3767 1173 749
7270 153 574
4646 194 -298
6111 3187 60
1881 6099 712
1657 8270 288
2381 5434 -971
5844 6344 532
3846 1836 231
1719 4490 606
978 5308 -360
3312 6882 460
7731 864 470
5046 7255 -463
8266 477 938
6276 7415 -884
131 640 141
4628 430 491
4726 4155 -604
3602 6602 -585
1856 5184 -606
7477 7898 -252
2907 836 945
3063 1548 939
5620 3330 119
6854 4474 -504
5149 581 -377
6439 6146 -531
3193 7783 638
2564 5343 164
6225 3254 -94
1141 1848 -630
7586 1750 930
6255 4021 -752
4708 6417 703
1729 7880 -837
3353 3166 -183
1690 567 -845
3457 1239 -182
5448 2986 273
3366 357 -827
70 2644 -517
4940 3345 609
5163 646 -998
6905 1624 -831
5883 7032 377
3269 5628 214
5646 5057 227
3690 480 -51
2249 3840 180
6492 48 -91
1934 7797 602
2516 4615 307
7561 5990 752
2159 1634 -463
290 7461 755
312 1815 245
683 1553 -42
1391 5382 -999
225 5106 -618
3572 4647 264
5941 7175 -898
6844 524 -217
5128 1807 561
5770 1688 -373
1616 5776 247
3892 7156 -262
922 1431 337
5952 7699 -649
8125 7658 -161
7434 398 587
2782 5033 -69
573 4178 -884
7269 4741 -416
2617 7233 691
1547 7579 609
6479 1284 -1000
7563 6797 796
8069 5855 -116
6080 3497 313
3224 7356 759
6984 2286 414
7282 355 -691
4709 3592 961
3971 7672 -827
7597 3271 930
2135 3861 -492
311 1789 914
2752 6517 738
4229 1505 534
3877 1164 -302
5337 5215 -375
1698 4078 -522
1240 3395 35
3711 4678 153
3725 2121 455
6488 3878 69
1698 2768 -895
4999 6026 191
2323 6783 489
188 3431 -703
6488 1387 -230
2285 2080 -615
315 8009 -333
1778 1457 934
4370 3156 566
3937 4524 701
6265 7655 812
1588 1170 -824
8069 690 454
5115 3523 398
3763 1241 830
3816 4952 9
1974 2332 -769
5107 3929 764
3247 796 742
1455 7864 743
7683 4580 634
2319 5802 -123
2305 1310 68
1405 4328 -561
1941 7807 932
3287 1238 348
583 4665 115
3499 2976 927
3674 1835 -828
4860 9 691
228 4251 388
4921 6079 -285
4950 8072 -818
5177 6464 -270
3301 7039 -778
6148 8006 574
7651 4784 787
5179 2406 655
7896 6523 469
5768 5722 313
2559 2817 -353
2340 998 -359
2205 6767 160
5805 5271 874
6574 5287 -924
1429 5596 393
1166 4908 -148
6509 1349 -884
7301 7394 630
4502 1409 -652
3025 7718 937
1963 2342 -828
2057 6672 3
2211 4923 -218
6577 7716 547
7828 1363 -217
5659 1216 513
4524 5955 604
7350 7660 848
3602 7789 831
3524 6808 272
7120 2036 801
5641 1373 -318
7662 5263 90
2201 8071 -406
2840 6062 424
5437 3533 523
6814 7517 -266
6098 232 -390
1733 4879 873
3359 3360 -968
306 5729 879
7518 3398 310
8151 6926 336
2434 6045 -392
5185 2652 829
3616 3424 837
3545 5540 -257
7079 2360 -983
3369 582 198
3417 5860 451
2054 7801 894
5779 6680 990
4360 2002 504
3143 1036 -699
1643 2865 395
1357 2752 -781
199 4745 -579
